qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
506,42,5,4,4,6,01:13.0,01:12.6,01:13.3
507,42,20,2,10,7,01:12.7,01:12.6,01:13.5
508,42,15,7,12,8,01:13.2,01:12.8,01:13.8
509,42,17,9,15,9,01:13.4,01:12.8,01:13.9
510,42,21,4,3,10,01:13.2,01:12.6,01:14.0
511,42,14,9,14,11,01:13.4,01:12.9,\N
512,42,23,7,11,12,01:12.9,01:12.9,\N
513,42,18,11,7,13,01:13.3,01:13.0,\N
514,42,3,3,16,14,01:13.1,01:13.1,\N
515,42,22,11,8,15,01:13.2,01:13.2,\N
516,42,19,8,23,16,01:13.2,01:13.3,\N
517,42,25,3,17,17,01:13.4,\N,\N
518,42,11,8,22,18,01:13.5,\N,\N
519,42,24,5,18,19,01:13.5,\N,\N
520,42,26,5,19,20,01:13.7,\N,\N
521,42,16,12,20,21,01:14.1,\N,\N
522,42,27,12,21,22,01:14.6,\N,\N
523,43,13,6,5,1,01:15.3,01:14.8,01:15.0
524,43,1,1,2,2,01:14.8,01:14.8,01:15.1
525,43,8,6,6,3,01:14.9,01:14.8,01:15.3
526,43,9,2,10,4,01:15.8,01:15.1,01:15.5
527,43,21,4,3,5,01:16.0,01:15.2,01:15.7
528,43,5,4,4,6,01:15.5,01:15.3,01:15.8
529,43,2,2,9,7,01:15.8,01:15.1,01:15.9
530,43,15,7,12,8,01:16.1,01:15.4,01:15.9
531,43,3,3,16,9,01:16.1,01:15.3,01:16.3
532,43,4,1,1,10,01:15.3,01:15.1,\N
533,43,23,7,11,11,01:15.8,01:15.5,\N
534,43,18,11,7,12,01:16.1,01:15.6,\N
535,43,22,11,8,13,01:16.1,01:15.8,\N
536,43,17,9,15,14,01:15.7,01:15.8,\N
537,43,26,5,19,15,01:16.0,01:16.0,\N
538,43,14,9,14,16,01:15.9,\N,\N
539,43,24,5,18,17,01:16.1,\N,\N
540,43,25,3,17,18,01:16.2,\N,\N
541,43,19,8,23,19,01:16.4,\N,\N
542,43,27,12,21,20,01:17.8,\N,\N
543,43,16,12,20,21,01:17.9,\N,\N
544,43,11,8,22,22,01:16.2,\N,\N
545,44,1,1,2,1,01:19.9,01:19.4,01:20.0
546,44,8,6,6,2,01:19.8,01:19.3,01:20.1
547,44,4,1,1,3,01:19.3,01:19.2,01:20.1
548,44,13,6,5,4,01:19.8,01:19.4,01:20.3
549,44,9,2,10,5,01:20.3,01:20.1,01:20.4
550,44,23,7,11,6,01:20.5,01:19.9,01:20.5
551,44,5,4,4,7,01:20.6,01:20.1,01:20.7
552,44,21,4,3,8,01:20.8,01:20.0,01:20.8
553,44,2,2,9,9,01:20.5,01:20.2,01:20.9
554,44,15,7,12,10,01:21.2,01:20.1,01:21.2
555,44,17,9,15,11,01:20.6,01:20.2,\N
556,44,14,9,14,12,01:21.2,01:20.3,\N
557,44,25,3,17,13,01:20.8,01:20.4,\N
558,44,22,11,8,14,01:21.2,01:20.4,\N
559,44,26,5,19,15,01:20.8,01:20.5,\N
560,44,24,5,18,16,01:21.2,01:20.8,\N
561,44,3,3,16,17,01:21.2,\N,\N
562,44,18,11,7,18,01:21.3,\N,\N
563,44,19,8,23,19,01:21.4,\N,\N
564,44,16,12,20,20,01:22.0,\N,\N
565,44,11,8,22,21,01:22.0,\N,\N
566,44,27,12,21,22,01:22.6,\N,\N
567,45,8,6,6,1,01:31.5,01:31.2,01:31.5
568,45,4,1,1,2,01:31.1,01:31.0,01:31.7
569,45,13,6,5,3,01:31.4,01:30.9,01:31.8
570,45,2,2,9,4,01:31.9,01:31.7,01:31.8
571,45,9,2,10,5,01:32.0,01:31.4,01:32.1
572,45,17,9,15,6,01:32.6,01:31.7,01:32.5
573,45,5,4,4,7,01:32.6,01:31.8,01:32.5
574,45,15,7,12,8,01:32.4,01:31.9,01:32.5
575,45,23,7,11,9,01:32.4,01:31.8,01:32.6
576,45,1,1,2,10,01:31.6,01:31.2,01:33.8
577,45,3,3,16,11,01:32.1,01:32.0,\N
578,45,25,3,17,12,01:32.2,01:32.0,\N
579,45,21,4,3,13,01:32.4,01:32.0,\N
580,45,22,11,8,14,01:32.7,01:32.2,\N
581,45,19,8,23,15,01:32.8,01:32.5,\N
582,45,11,8,22,16,01:32.7,01:32.8,\N
583,45,18,11,7,17,01:33.0,\N,\N
584,45,26,5,19,18,01:33.0,\N,\N
585,45,24,5,18,19,01:33.1,\N,\N
586,45,14,9,14,20,01:33.2,\N,\N
587,45,16,12,20,21,01:34.5,\N,\N
588,45,28,12,21,22,01:35.9,\N,\N
589,46,4,1,1,1,01:20.4,01:19.7,01:19.7
590,46,1,1,2,2,01:19.6,01:19.3,01:19.8
591,46,2,2,9,3,01:20.8,01:20.3,01:20.3
592,46,8,6,6,4,01:20.4,01:20.1,01:20.4
593,46,3,3,16,5,01:20.5,01:20.2,01:20.6
594,46,23,7,11,6,01:20.4,01:20.5,01:20.7
595,46,9,2,10,7,01:20.4,01:20.7,01:20.9
596,46,21,4,3,8,01:21.6,01:20.6,01:21.1
597,46,15,7,12,9,01:20.5,01:20.0,01:21.2
598,46,17,9,15,10,01:20.8,01:20.4,01:21.3
599,46,14,9,14,11,01:21.3,01:20.7,\N
600,46,5,4,4,12,01:20.3,01:20.8,\N
601,46,25,3,17,13,01:21.2,01:20.9,\N
602,46,13,6,5,14,01:20.4,01:21.0,\N
603,46,19,8,23,15,01:21.0,01:21.1,\N
604,46,24,5,18,16,01:21.7,01:22.0,\N
605,46,18,11,7,17,01:21.7,\N,\N
606,46,22,11,8,18,01:21.9,\N,\N
607,46,11,8,22,19,01:22.1,\N,\N
608,46,20,5,19,20,01:22.2,\N,\N
609,46,16,12,20,21,01:22.7,\N,\N
610,46,29,12,21,22,01:23.8,\N,\N
611,47,13,6,5,1,01:27.5,01:27.0,01:27.3
612,47,1,1,2,2,01:27.5,01:26.9,01:27.4
613,47,8,6,6,3,01:27.3,01:26.9,01:27.5
614,47,4,1,1,4,01:27.3,01:26.8,01:27.6
615,47,9,2,10,5,01:28.0,01:27.3,01:27.7
616,47,2,2,9,6,01:28.1,01:27.3,01:28.0
617,47,5,4,4,7,01:28.1,01:27.0,01:28.5
618,47,3,3,16,8,01:28.3,01:27.7,01:28.5
619,47,15,7,12,9,01:28.3,01:27.8,01:28.7
620,47,21,4,3,10,01:28.3,01:27.9,01:29.3
621,47,19,8,23,11,01:28.3,01:28.0,\N
622,47,17,9,15,12,01:28.5,01:28.0,\N
623,47,14,9,14,13,01:28.4,01:28.1,\N
624,47,25,3,17,14,01:28.4,01:28.4,\N
625,47,24,5,18,15,01:28.8,\N,\N
626,47,23,7,11,16,01:28.8,\N,\N
627,47,11,8,22,17,01:29.0,\N,\N
628,47,20,5,19,18,01:29.4,\N,\N
629,47,16,12,20,19,01:29.9,\N,\N
630,47,29,12,21,20,01:31.5,\N,\N
631,47,18,11,7,21,01:28.4,01:28.2,\N
632,47,22,11,8,22,01:28.8,01:28.2,\N
633,48,4,1,1,1,01:21.7,01:21.4,01:22.0
634,48,1,1,2,2,01:22.0,01:21.7,01:22.0
635,48,13,6,5,3,01:22.3,01:22.0,01:22.5
636,48,2,2,9,4,01:23.1,01:22.5,01:23.2
637,48,8,6,6,5,01:22.7,01:22.4,01:23.2
638,48,9,2,10,6,01:23.1,01:22.4,01:23.4
639,48,5,4,4,7,01:23.5,01:23.1,01:24.1
640,48,3,3,16,8,01:23.3,01:22.7,01:24.4
641,48,15,7,12,9,01:23.7,01:23.1,01:24.6
642,48,18,11,7,10,01:23.6,01:23.0,01:25.2
643,48,17,9,15,11,01:23.6,01:23.2,\N
644,48,22,11,8,12,01:23.5,01:23.2,\N
645,48,25,3,17,13,01:23.7,01:23.2,\N
646,48,19,8,23,14,01:23.6,01:23.3,\N
647,48,21,4,3,15,01:23.6,01:23.3,\N
648,48,20,5,19,16,01:23.6,01:23.4,\N
649,48,11,8,22,17,01:23.7,\N,\N
650,48,23,7,11,18,01:23.8,\N,\N
651,48,24,5,18,19,01:23.9,\N,\N
652,48,14,9,14,20,01:24.0,\N,\N
653,48,16,12,20,21,01:24.7,\N,\N
654,48,29,12,21,22,01:25.1,\N,\N
655,49,8,6,6,1,01:46.2,01:45.1,01:46.0
656,49,13,6,5,2,01:46.1,01:45.2,01:46.0
657,49,4,1,1,3,01:46.1,01:45.4,01:46.1
658,49,1,1,2,4,01:46.4,01:45.1,01:46.4
659,49,3,3,16,5,01:47.0,01:46.5,01:47.3
660,49,2,2,9,6,01:46.9,01:46.0,01:47.4
661,49,17,9,15,7,01:47.1,01:46.4,01:47.5
662,49,15,7,12,8,01:47.1,01:46.5,01:47.8
663,49,5,4,4,9,01:47.0,01:46.2,01:48.5
664,49,23,7,11,10,01:47.3,01:46.6,\N
665,49,14,9,14,11,01:47.3,01:46.8,\N
666,49,18,11,7,12,01:47.5,01:47.0,\N
667,49,24,5,18,13,01:47.6,01:47.1,\N
668,49,9,2,10,14,01:46.7,01:45.9,01:47.0
669,49,25,3,17,15,01:47.5,01:47.4,\N
670,49,20,5,19,16,01:47.6,\N,\N
671,49,22,11,8,17,01:48.0,\N,\N
672,49,11,8,22,18,01:48.0,\N,\N
673,49,16,12,20,19,01:48.0,\N,\N
674,49,19,8,23,20,01:48.2,\N,\N
675,49,29,12,21,21,01:49.6,\N,\N
676,49,21,4,3,22,01:47.1,01:46.6,\N
677,50,1,1,2,1,01:25.5,01:24.8,01:25.4
678,50,4,1,1,2,01:25.4,01:24.8,01:25.4
679,50,8,6,6,3,01:25.4,01:25.0,01:25.5
680,50,13,6,5,4,01:25.4,01:25.0,01:25.8
681,50,2,2,9,5,01:26.0,01:25.2,01:26.5
682,50,18,11,7,6,01:26.6,01:25.5,01:26.9
683,50,17,9,15,7,01:26.0,01:25.5,01:26.9
684,50,20,5,19,8,01:26.0,01:25.9,01:27.0
685,50,9,2,10,9,01:26.3,01:25.5,01:27.2
686,50,21,4,3,10,01:26.9,01:26.0,\N
687,50,5,4,4,11,01:27.2,01:26.2,\N
688,50,14,9,14,12,01:26.9,01:26.2,\N
689,50,15,7,12,13,01:26.7,01:26.3,\N
690,50,24,5,18,14,01:27.2,01:26.9,\N
691,50,23,7,11,15,01:27.2,\N,\N
692,50,3,3,16,16,01:26.6,01:25.8,01:26.7
693,50,22,11,8,17,01:27.3,\N,\N
694,50,25,3,17,18,01:27.5,\N,\N
695,50,19,8,23,19,01:27.6,\N,\N
696,50,16,12,20,20,01:28.6,\N,\N
697,50,11,8,22,21,01:28.8,\N,\N
698,50,29,12,21,22,01:29.7,\N,\N
699,51,1,1,2,1,01:35.8,01:35.9,01:35.9
700,51,8,6,6,2,01:35.7,01:35.4,01:36.0
701,51,13,6,5,3,01:35.8,01:35.8,01:36.2
702,51,4,1,1,4,01:35.8,01:35.8,01:36.6
703,51,14,9,14,5,01:36.9,01:36.3,01:37.6
704,51,23,7,11,6,01:37.1,01:36.7,01:38.0
705,51,17,9,15,7,01:37.2,01:36.6,01:38.2
706,51,2,2,9,8,01:36.7,01:36.2,01:38.5
707,51,9,2,10,9,01:36.3,01:36.1,01:38.5
708,51,18,11,7,10,01:37.1,01:36.8,01:39.3
709,51,24,5,18,11,01:37.0,01:36.9,\N
710,51,15,7,12,12,01:37.2,01:37.0,\N
711,51,5,4,4,13,01:37.2,01:37.0,\N
712,51,19,8,23,14,01:37.2,01:37.2,\N
713,51,3,3,16,15,01:37.1,01:37.5,\N
714,51,22,11,8,16,01:37.3,\N,\N
715,51,20,5,19,17,01:37.0,01:36.9,\N
716,51,21,4,3,18,01:37.3,\N,\N
717,51,25,3,17,19,01:37.5,\N,\N
718,51,11,8,22,20,01:38.2,\N,\N
719,51,16,12,20,21,01:38.7,\N,\N
720,51,29,12,21,22,01:39.3,\N,\N
721,52,13,6,5,1,01:12.3,01:12.4,01:11.9
722,52,1,1,2,2,01:13.0,01:12.3,01:12.1
723,52,8,6,6,3,01:13.0,01:12.2,01:12.3
724,52,4,1,1,4,01:12.9,01:12.6,01:12.4
725,52,17,9,15,5,01:13.1,01:12.7,01:12.9
726,52,2,2,9,6,01:13.5,01:12.9,01:13.1
727,52,9,2,10,7,01:13.1,01:12.6,01:13.1
728,52,15,7,12,8,01:13.5,01:12.8,01:13.2
729,52,14,9,14,9,01:13.3,01:12.8,01:13.3
730,52,3,3,16,10,01:13.7,01:12.8,01:13.5
731,52,22,11,8,11,01:13.7,01:12.9,\N
732,52,21,4,3,12,01:13.5,01:13.0,\N
733,52,20,5,19,13,01:13.9,01:13.1,\N
734,52,24,5,18,14,01:13.6,01:13.3,\N
735,52,23,7,11,15,01:13.8,01:13.3,\N
736,52,18,11,7,16,01:14.1,01:13.5,\N
737,52,5,4,4,17,01:14.1,\N,\N
738,52,11,8,22,18,01:14.1,\N,\N
739,52,6,3,17,19,01:14.4,\N,\N
740,52,19,8,23,20,01:14.6,\N,\N
741,52,16,12,20,21,01:15.2,\N,\N
742,52,29,12,21,22,01:15.5,\N,\N
743,53,30,6,5,1,01:33.3,01:32.0,01:31.4
744,53,13,6,6,2,01:33.6,01:32.0,01:31.5
745,53,18,11,12,3,01:32.6,01:32.0,01:31.5
746,53,4,4,1,4,01:32.4,01:31.2,01:31.7
747,53,31,1,4,5,01:33.2,01:31.5,01:32.2
748,53,22,11,11,6,01:33.9,01:32.3,01:32.6
749,53,17,3,9,7,01:33.5,01:32.3,01:33.0
750,53,32,9,15,8,01:34.3,01:32.1,01:33.1
751,53,21,4,2,9,01:32.9,01:31.8,01:33.5
752,53,2,2,16,10,01:33.4,01:32.0,01:33.9
753,53,35,2,17,11,01:33.9,01:32.5,\N
754,53,3,3,10,12,01:32.9,01:32.6,\N
755,53,14,9,14,13,01:33.7,01:32.8,\N
756,53,15,7,8,14,01:34.0,01:33.1,\N
757,53,24,5,20,15,01:34.4,01:33.4,\N
758,53,26,5,21,16,01:34.0,01:34.6,\N
759,53,23,7,7,17,01:34.7,\N,\N
760,53,27,13,19,18,01:35.7,\N,\N
761,53,33,13,18,19,01:35.9,\N,\N
762,53,11,8,22,20,01:37.4,\N,\N
763,53,34,8,23,21,01:40.3,\N,\N
764,53,8,1,3,22,\N,\N,\N
765,54,21,4,2,1,01:35.5,01:33.6,01:33.8
766,54,18,11,12,2,01:35.0,01:33.5,01:34.0
767,54,3,3,10,3,01:35.1,01:34.6,01:34.6
768,54,30,6,5,4,01:35.8,01:34.6,01:34.7
769,54,17,3,9,5,01:35.3,01:34.3,01:34.7
770,54,31,1,4,6,01:34.5,01:34.6,01:34.9
771,54,8,1,3,7,01:34.7,01:34.4,01:35.0
772,54,4,4,1,8,01:35.5,01:34.0,01:35.7
773,54,32,9,15,9,01:35.2,01:34.5,01:38.7
774,54,23,7,7,10,01:35.2,01:34.6,\N
775,54,14,9,14,11,01:34.8,01:34.6,\N
776,54,22,11,11,12,01:35.5,01:34.7,\N
777,54,15,7,8,13,01:35.5,01:34.7,\N
778,54,35,2,17,14,01:35.4,01:34.8,\N
779,54,2,2,16,15,01:35.6,01:34.8,\N
780,54,13,6,6,16,01:35.1,\N,\N
781,54,26,5,21,17,01:36.3,\N,\N
782,54,24,5,20,18,01:36.6,\N,\N
783,54,27,13,19,19,01:37.4,\N,\N
784,54,33,13,18,20,01:37.8,\N,\N
785,54,11,8,22,21,01:39.0,\N,\N
786,54,34,8,23,22,01:40.7,\N,\N
787,55,18,11,12,1,01:28.1,01:26.3,01:25.2
788,55,21,4,2,2,01:27.8,01:26.2,01:25.6
789,55,4,4,1,3,01:28.6,01:25.7,01:25.8
790,55,8,1,3,4,01:27.2,01:26.2,01:25.8
791,55,31,1,4,5,01:27.1,01:25.9,01:26.0
792,55,23,7,7,6,01:28.0,01:26.6,01:26.6
793,55,17,3,9,7,01:27.7,01:26.1,01:26.9
794,55,2,2,16,8,01:27.8,01:26.0,01:27.6
795,55,35,2,17,9,01:28.5,01:26.7,01:29.2
796,55,15,7,8,10,01:27.7,01:26.3,\N
797,55,30,6,5,11,01:28.2,01:26.7,\N
798,55,14,9,14,12,01:28.4,01:27.0,\N
799,55,24,5,20,13,01:29.0,01:27.2,\N
800,55,32,9,15,14,01:28.8,01:27.6,\N
801,55,3,3,10,15,01:28.4,01:29.4,\N
802,55,13,6,6,16,01:28.9,\N,\N
803,55,22,11,11,17,01:29.9,\N,\N
804,55,27,13,19,18,01:30.2,\N,\N
805,55,26,5,21,19,01:30.4,\N,\N
806,55,33,13,18,20,01:30.7,\N,\N
807,55,11,8,22,21,01:32.3,\N,\N
808,55,34,8,23,22,01:36.2,\N,\N
809,56,30,6,5,1,01:24.6,01:22.6,01:22.8
810,56,18,11,12,2,01:24.5,01:23.7,01:23.0
811,56,22,11,11,3,01:24.7,01:23.8,01:23.2
812,56,13,6,6,4,01:24.9,01:23.6,01:23.7
813,56,4,4,1,5,01:23.5,01:23.7,01:23.7
814,56,23,7,7,6,01:24.4,01:23.6,01:23.8
815,56,31,1,4,7,01:25.0,01:23.8,01:24.0
816,56,8,1,3,8,01:24.3,01:23.2,01:24.2
817,56,15,7,8,9,01:24.4,01:23.7,01:24.2
818,56,17,3,9,10,01:25.0,01:23.7,01:24.8
819,56,21,4,2,11,01:24.4,01:23.8,\N
820,56,35,2,17,12,01:25.1,01:23.9,\N
821,56,3,3,10,13,01:24.5,01:24.0,\N
822,56,14,9,14,14,01:24.8,01:24.1,\N
823,56,2,2,16,15,01:25.4,01:24.1,\N
824,56,24,5,20,16,01:24.9,01:24.5,\N
825,56,32,9,15,17,01:25.4,\N,\N
826,56,26,5,21,18,01:25.4,\N,\N
827,56,33,13,18,19,01:26.8,\N,\N
828,56,27,13,19,20,01:27.1,\N,\N
829,56,11,8,22,21,01:27.6,\N,\N
830,56,34,8,23,22,01:29.3,\N,\N
831,57,4,4,1,1,01:31.1,01:30.3,01:29.8
832,57,30,6,5,2,01:31.2,01:30.0,01:30.0
833,57,13,6,6,3,01:31.9,01:30.7,01:30.4
834,57,22,11,11,4,01:31.7,01:30.5,01:30.8
835,57,8,1,3,5,01:31.3,01:30.2,01:30.9
836,57,18,11,12,6,01:31.4,01:30.8,01:30.9
837,57,15,7,8,7,01:31.8,01:30.7,01:31.4
838,57,35,2,17,8,01:31.5,01:30.9,01:31.5
839,57,31,1,4,9,01:31.8,01:30.7,01:31.9
840,57,17,3,9,10,01:31.7,01:30.9,01:33.4
841,57,23,7,7,11,01:31.5,01:30.9,\N
842,57,3,3,10,12,01:32.1,01:31.2,\N
843,57,21,4,2,13,01:31.6,01:31.2,\N
844,57,14,9,14,14,01:31.7,01:31.2,\N
845,57,2,2,16,15,01:31.5,01:31.4,\N
846,57,24,5,20,16,01:32.7,01:31.7,\N
847,57,32,9,15,17,01:32.9,\N,\N
848,57,27,13,19,18,01:32.9,\N,\N
849,57,26,5,21,19,01:33.0,\N,\N
850,57,33,13,18,20,01:33.7,\N,\N
851,57,11,8,22,21,01:35.2,\N,\N
852,57,36,8,23,22,01:46.5,\N,\N
853,58,4,4,1,1,01:15.8,01:15.1,01:14.6
854,58,21,4,2,2,01:16.0,01:14.8,01:14.7
855,58,30,6,5,3,01:16.0,01:14.6,01:15.0
856,58,13,6,6,4,01:16.4,01:15.2,01:15.4
857,58,22,11,11,5,01:16.3,01:15.3,01:15.9
858,58,23,7,7,6,01:16.2,01:15.2,01:15.9
859,58,15,7,8,7,01:16.2,01:15.1,01:16.0
860,58,18,11,12,8,01:16.1,01:15.1,01:16.0
861,58,8,1,3,9,01:16.6,01:15.4,01:16.0
862,58,2,2,16,10,01:16.3,01:15.5,01:17.1
863,58,17,3,9,11,01:16.7,01:15.5,\N
864,58,31,1,4,12,01:16.2,01:15.8,\N
865,58,3,3,10,13,01:17.2,01:15.8,\N
866,58,35,2,17,14,01:16.1,01:15.8,\N
867,58,32,9,15,15,01:16.6,01:15.9,\N
868,58,24,5,20,16,01:17.1,01:16.7,\N
869,58,26,5,21,17,01:17.4,\N,\N
870,58,33,13,18,18,01:17.7,\N,\N
871,58,27,13,19,19,01:18.0,\N,\N
872,58,11,8,22,20,01:18.9,\N,\N
873,58,36,8,23,21,01:20.8,\N,\N
874,58,14,9,14,22,\N,\N,\N
875,59,4,4,1,1,01:14.2,01:13.6,01:14.0
876,59,17,3,9,2,01:14.3,01:13.7,01:14.1
877,59,8,1,3,3,01:13.9,01:13.5,01:14.1
878,59,31,1,4,4,01:14.5,01:14.3,01:14.7
879,59,22,11,11,5,01:14.8,01:14.3,01:15.8
880,59,15,7,8,6,01:14.9,01:14.2,01:15.9
881,59,14,9,14,7,01:15.1,01:13.7,01:16.4
882,59,3,3,10,8,01:14.9,01:13.9,01:16.6
883,59,21,4,2,9,01:14.6,01:13.6,01:17.3
884,59,23,7,7,10,01:14.4,01:14.4,\N
885,59,32,9,15,11,01:14.5,01:14.7,\N
886,59,24,5,20,12,01:15.3,01:15.0,\N
887,59,18,11,12,13,01:15.1,01:15.0,\N
888,59,35,2,17,14,01:15.3,01:15.1,\N
889,59,2,2,16,15,01:15.3,01:15.1,\N
890,59,27,13,19,16,01:15.6,\N,\N
891,59,33,13,18,17,01:16.0,\N,\N
892,59,26,5,21,18,01:16.2,\N,\N
893,59,11,8,22,19,01:17.3,\N,\N
894,59,36,8,23,20,01:17.5,\N,\N
895,59,13,6,6,21,\N,\N,\N
896,59,30,6,5,22,\N,\N,\N
897,60,4,4,1,1,01:21.0,01:20.3,01:20.3
898,60,8,1,3,2,01:21.6,01:20.5,01:20.4
899,60,30,6,5,3,01:22.1,01:20.7,01:20.6
900,60,13,6,6,4,01:21.6,01:20.8,01:20.8
901,60,21,4,2,5,01:22.4,01:20.6,01:20.9
902,60,22,11,11,6,01:23.0,01:20.9,01:20.9
903,60,23,7,7,7,01:22.9,01:21.0,01:21.1
904,60,31,1,4,8,01:22.2,01:20.8,01:21.1
905,60,2,2,16,9,01:21.7,01:20.6,01:21.3
906,60,35,2,17,10,01:21.6,01:20.7,01:21.6
907,60,14,9,14,11,01:22.4,01:21.4,\N
908,60,3,3,10,12,01:23.1,01:21.6,\N
909,60,24,5,20,13,01:22.7,01:21.7,\N
910,60,32,9,15,14,01:22.8,01:22.0,\N
911,60,26,5,21,15,01:22.5,01:22.1,\N
912,60,33,13,18,16,01:22.9,01:22.2,\N
913,60,17,3,9,17,01:23.1,\N,\N
914,60,27,13,19,18,01:23.2,\N,\N
915,60,18,11,12,19,01:23.2,\N,\N
916,60,11,8,22,20,01:26.2,\N,\N
917,60,36,8,23,21,01:26.3,\N,\N
918,60,15,7,8,22,\N,\N,\N
919,61,4,4,1,1,01:15.4,01:14.7,01:14.9
920,61,21,4,2,2,01:15.9,01:15.3,01:15.2
921,61,8,1,3,3,01:15.4,01:15.3,01:15.4
922,61,15,7,8,4,01:16.5,01:15.5,01:16.0
923,61,30,6,5,5,01:15.7,01:15.1,01:16.0
924,61,3,3,10,6,01:16.4,01:15.3,01:16.0
925,61,31,1,4,7,01:16.3,01:15.3,01:16.2
926,61,18,11,12,8,01:16.6,01:15.8,01:16.6
927,61,22,11,11,9,01:16.7,01:15.6,01:16.9
928,61,13,6,6,10,01:16.3,01:15.6,01:17.2
929,61,35,2,17,11,01:16.5,01:15.8,\N
930,61,32,9,15,12,01:16.6,01:15.8,\N
931,61,2,2,16,13,01:15.9,01:15.9,\N
932,61,23,7,7,14,01:16.7,01:15.9,\N
933,61,24,5,20,15,01:16.6,01:16.1,\N
934,61,14,9,14,16,01:16.5,01:16.3,\N
935,61,17,3,9,17,01:17.0,\N,\N
936,61,26,5,21,18,01:17.0,\N,\N
937,61,33,13,18,19,01:17.1,\N,\N
938,61,27,13,19,20,01:17.1,\N,\N
939,61,11,8,22,21,01:19.1,\N,\N
940,61,36,8,23,22,01:19.2,\N,\N
941,62,30,6,5,1,01:11.6,01:10.6,01:10.8
942,62,13,6,6,2,01:11.1,01:11.1,01:11.4
943,62,21,4,2,3,01:12.3,01:11.2,01:11.9
944,62,22,11,11,4,01:12.2,01:11.3,01:12.1
945,62,4,4,1,5,01:12.4,01:11.9,01:12.4
946,62,35,2,17,6,01:12.1,01:11.7,01:12.5
947,62,18,11,12,7,01:12.2,01:11.9,01:12.5
948,62,23,7,7,8,01:11.9,01:11.7,01:12.8
949,62,8,1,3,9,01:12.8,01:12.1,01:13.2
950,62,2,2,16,10,01:11.9,01:11.7,01:15.3
951,62,31,1,4,11,01:12.5,01:12.2,\N
952,62,17,3,9,12,01:12.9,01:12.3,\N
953,62,26,5,21,13,01:13.2,01:12.8,\N
954,62,27,13,19,14,01:12.7,01:12.9,\N
955,62,33,13,18,15,01:12.6,01:12.9,\N
956,62,32,9,15,16,01:12.8,01:12.9,\N
957,62,14,9,14,17,01:13.2,\N,\N
958,62,11,8,22,18,01:13.5,\N,\N
959,62,3,3,10,19,01:13.5,\N,\N
960,62,15,7,8,20,01:13.8,\N,\N
961,62,24,5,20,21,01:14.0,\N,\N
962,62,36,8,23,22,01:16.0,\N,\N
963,63,30,6,5,1,01:15.9,01:15.1,01:15.5
964,63,13,6,6,2,01:16.3,01:15.7,01:15.5
965,63,4,4,1,3,01:16.3,01:15.7,01:15.8
966,63,15,7,8,4,01:15.6,01:15.8,01:16.0
967,63,23,7,7,5,01:15.9,01:15.6,01:16.1
968,63,8,1,3,6,01:16.2,01:15.7,01:16.3
969,63,21,4,2,7,01:16.8,01:15.9,01:16.3
970,63,37,1,4,8,01:16.7,01:15.9,01:16.6
971,63,3,3,10,9,01:16.5,01:15.9,01:18.3
972,63,14,9,14,10,01:16.4,01:16.0,01:18.7
973,63,17,3,9,11,01:16.5,01:16.1,\N
974,63,2,2,16,12,01:16.7,01:16.3,\N
975,63,32,9,15,13,01:16.9,01:16.4,\N
976,63,22,11,11,14,01:17.0,01:17.0,\N
977,63,26,5,21,15,01:17.1,01:17.1,\N
978,63,27,13,19,16,01:17.0,01:17.1,\N
979,63,24,5,20,17,01:17.2,\N,\N
980,63,35,2,17,18,01:17.3,\N,\N
981,63,18,11,12,19,01:17.5,\N,\N
982,63,33,13,18,20,01:17.6,\N,\N
983,63,36,8,23,21,01:18.6,\N,\N
984,63,11,8,22,22,01:18.8,\N,\N
985,64,8,1,3,1,01:15.2,01:14.4,01:14.1
986,64,30,6,5,2,01:14.9,01:13.8,01:14.2
987,64,13,6,6,3,01:14.4,01:14.1,01:14.6
988,64,18,11,12,4,01:15.9,01:14.4,01:14.9
989,64,21,4,2,5,01:15.9,01:14.5,01:14.9
990,64,22,11,11,6,01:15.8,01:14.7,01:14.9
991,64,4,4,1,7,01:15.5,01:14.7,01:15.3
992,64,23,7,7,8,01:15.8,01:14.7,01:15.9
993,64,37,1,4,9,01:15.7,01:15.0,01:15.9
994,64,14,9,14,10,01:15.8,01:14.8,01:16.3
995,64,17,3,9,11,01:15.7,01:15.1,\N
996,64,32,9,15,12,01:15.8,01:15.1,\N
997,64,15,7,8,13,01:15.4,01:15.1,\N
998,64,35,2,17,14,01:16.3,01:15.3,\N
999,64,3,3,10,15,01:16.2,01:15.4,\N
1000,64,2,2,16,16,01:16.2,01:15.4,\N
1001,64,24,5,20,17,01:16.4,\N,\N
1002,64,27,13,19,18,01:17.1,\N,\N
1003,64,11,8,22,19,01:17.2,\N,\N
1004,64,33,13,18,20,01:17.8,\N,\N
1005,64,29,8,23,21,01:20.4,\N,\N
1006,64,26,5,21,22,\N,\N,\N
1007,65,8,1,3,1,01:20.1,01:19.7,01:19.6
1008,65,13,6,6,2,01:19.7,01:19.5,01:19.9
1009,65,22,11,11,3,01:21.1,01:19.8,01:20.1
1010,65,18,11,12,4,01:20.8,01:19.9,01:20.1
1011,65,37,1,4,5,01:21.3,01:20.0,01:20.1
1012,65,17,3,9,6,01:21.3,01:20.0,01:20.3
1013,65,23,7,7,7,01:21.1,01:20.2,01:20.8
